Date,Open,High,Low,Close,Volume,Change_%,Trend,Range,Range_%,Gap,Gap_%,RSI_14,MACD,MACD_Signal,MACD_Hist,ROC_10,ATR_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_%B,Volatility_20,OBV,Volume_MA20,Volume_Ratio,VWAP_Cumulative,Lag_1,Lag_2,Lag_3,Lag_5,Return_1,Return_3,Return_5,Rolling_High_10,Rolling_Low_10,Rolling_High_20,Rolling_Low_20,Pct_From_High_20,Pct_From_Low_20
30-12-2024,23796.90039,23915.34961,23599.30078,23644.90039,364900,-0.7076,Negative,316.05,1.34,-16.5,-0.07,37.4034,-160.3826,-79.1144,-81.2682,-4.5356,282.0,24260.33,25072.47,23448.19,0.067,0.1211,11.2271,72357500,262860,1.3882,13015.59,23813.4,23750.2,23727.65,23587.5,-0.7076,-0.3487,0.2434,24781.25,23537.35,24857.75,23537.35,-4.8792,0.4569
27-12-2024,23801.40039,23938.84961,23800.59961,23813.40039,176800,0.2661,Positive,138.25,0.58,51.2,0.22,40.7367,-141.2696,-58.7974,-82.4722,-2.9953,279.38,24284.64,25049.36,23519.92,0.063,0.1919,11.5241,72722400,258720,0.6834,13011.1,23750.2,23727.65,23753.45,23951.7,0.2661,0.2524,-0.5774,24792.3,23537.35,24857.75,23537.35,-4.2013,1.1728
26-12-2024,23775.80078,23854.5,23653.59961,23750.19922,177700,0.095,Positive,200.9,0.85,48.15,0.2,38.8383,-131.9759,-38.1793,-93.7966,-3.6182,286.36,24289.68,25043.16,23536.2,0.062,0.142,12.5918,72545600,268215,0.6625,13008.89,23727.65,23753.45,23587.5,24198.85,0.095,0.6898,-1.854,24792.3,23537.35,24857.75,23537.35,-4.4556,0.9043
24-12-2024,23769.09961,23867.65039,23685.15039,23727.65039,177700,-0.1086,Negative,182.5,0.77,15.65,0.07,38.1823,-111.7592,-14.7302,-97.029,-3.5855,292.94,24315.91,25027.82,23604.0,0.0586,0.0868,12.6705,72367900,274080,0.6484,13006.7,23753.45,23587.5,23951.7,24336.0,-0.1086,-0.9354,-2.4998,24792.3,23537.35,24857.75,23537.35,-4.5463,0.8085
23-12-2024,23738.19922,23869.55078,23647.19922,23753.44922,189800,0.7035,Positive,222.35,0.94,150.7,0.64,38.6224,-82.0339,9.5271,-91.561,-3.5158,301.43,24339.26,25001.36,23677.16,0.0544,0.0576,12.6706,72545600,276730,0.6859,13004.5,23587.5,23951.7,24198.85,24668.25,0.7035,-1.8406,-3.7084,24792.3,23537.35,24857.75,23537.35,-4.4425,0.9181
20-12-2024,23960.69922,24065.80078,23537.34961,23587.5,442700,-1.5206,Negative,528.45,2.25,9.0,0.04,34.0841,-45.5271,32.4173,-77.9444,-4.4181,302.92,24362.68,24971.2,23754.15,0.05,-0.1369,13.3427,72355800,301600,1.4678,13002.15,23951.7,24198.85,24336.0,24768.3,-1.5206,-3.0757,-4.7674,24792.3,23537.35,24857.75,23537.35,-5.1101,0.2131
19-12-2024,23877.15039,24004.90039,23870.30078,23951.69922,271100,-1.0213,Negative,134.6,0.56,-321.7,-1.33,40.1312,18.6277,51.9034,-33.2757,-3.0625,285.57,24378.67,24917.72,23839.61,0.0442,0.104,14.7513,72798500,297845,0.9102,12996.68,24198.85,24336.0,24668.25,24548.7,-1.0213,-2.9047,-2.4319,24792.3,23870.3,24857.75,23359.0,-3.6449,2.5373
18-12-2024,24297.94922,24394.44922,24149.84961,24198.84961,235300,-0.5636,Negative,244.6,1.01,-38.05,-0.16,45.1825,63.1595,60.2224,2.9371,-1.0978,282.27,24348.58,25028.41,23668.74,0.0558,0.3899,14.4702,73069600,305305,0.7707,12993.26,24336.0,24668.25,24768.3,24641.8,-0.5636,-2.2991,-1.7976,24857.75,24149.85,24857.75,23263.15,-2.6507,4.0222
17-12-2024,24584.80078,24624.09961,24303.44922,24336.0,264900,-1.3469,Negative,320.65,1.32,-83.45,-0.34,48.3162,93.9152,59.4881,34.4271,-0.4954,285.17,24314.56,25083.24,23545.88,0.0632,0.5139,14.2306,73304900,308415,0.8589,12990.2,24668.25,24768.3,24548.7,24610.05,-1.3469,-0.8664,-1.1136,24857.75,24180.8,24857.75,23263.15,-2.0989,4.6118
16-12-2024,24753.40039,24781.25,24601.75,24668.25,187600,-0.4039,Negative,179.5,0.73,-14.9,-0.06,57.248,117.8402,50.8813,66.9589,1.6156,279.04,24270.45,25125.53,23415.36,0.0705,0.7326,13.1883,73569800,308335,0.6084,12986.71,24768.3,24548.7,24641.8,24619.0,-0.4039,0.1073,0.2,24857.75,24180.8,24857.75,23263.15,-0.7623,6.04
13-12-2024,24498.34961,24792.30078,24180.80078,24768.30078,310100,0.8946,Positive,611.5,2.53,-50.35,-0.21,60.3685,112.834,34.1416,78.6924,2.6406,286.7,24213.67,25105.57,23321.77,0.0737,0.8109,13.0398,73757400,311840,0.9944,12984.18,24548.7,24641.8,24610.05,24677.8,0.8946,0.643,0.3667,24857.75,24008.65,24857.75,23263.15,-0.3598,6.4701
12-12-2024,24604.44922,24675.25,24527.94922,24548.69922,266100,-0.3778,Negative,147.3,0.6,-37.35,-0.15,55.4154,94.6162,14.4684,80.1478,2.6534,261.71,24153.21,25050.45,23255.97,0.0743,0.7204,13.9976,73447300,311565,0.8541,12980.03,24641.8,24610.05,24619.0,24708.4,-0.3778,-0.2856,-0.6463,24857.75,23927.15,24857.75,23263.15,-1.2433,5.5261
11-12-2024,24620.5,24691.75,24583.84961,24641.80078,187300,0.129,Positive,107.9,0.44,10.45,0.04,58.283,92.3467,-5.5685,97.9152,1.5114,270.51,24119.95,25005.32,23234.57,0.0734,0.7947,14.5444,73713400,311050,0.6022,12976.47,24610.05,24619.0,24677.8,24467.45,0.129,-0.1459,0.7126,24857.75,23873.35,24857.75,23263.15,-0.8687,5.9263
10-12-2024,24652.65039,24677.80078,24510.65039,24610.05078,261000,-0.0364,Negative,167.15,0.68,33.65,0.14,57.588,78.6274,-30.0473,108.6747,1.7175,283.02,24094.92,24947.57,23242.27,0.0708,0.8021,14.5513,73526100,315355,0.8276,12973.95,24619.0,24677.8,24708.4,24457.15,-0.0364,-0.398,0.6252,24857.75,23873.35,24857.75,23263.15,-0.9965,5.7898
09-12-2024,24633.90039,24705.0,24580.05078,24619.0,248100,-0.2383,Negative,124.95,0.51,-43.9,-0.18,57.8402,63.2057,-57.216,120.4217,1.6394,291.94,24071.83,24891.81,23251.85,0.0681,0.8336,14.5855,73787100,317240,0.7821,12970.44,24677.8,24708.4,24467.45,24276.05,-0.2383,0.6194,1.4127,24857.75,23873.35,24857.75,23263.15,-0.9605,5.8283
06-12-2024,24729.44922,24751.05078,24620.5,24677.80078,226700,-0.1238,Negative,130.55,0.53,21.05,0.09,59.4281,41.6914,-87.3214,129.0128,3.2231,304.78,24050.85,24834.41,23267.28,0.0652,0.9001,15.2209,74035200,320945,0.7064,12967.1,24708.4,24467.45,24457.15,24131.1,-0.1238,0.9022,2.2655,24857.75,23873.35,24857.75,23263.15,-0.7239,6.0811
05-12-2024,24539.15039,24857.75,24295.55078,24708.40039,361500,0.9848,Positive,562.2,2.31,71.7,0.29,60.2271,7.638,-119.5746,127.2126,5.818,318.18,24041.16,24797.81,23284.5,0.0629,0.9409,15.6706,74261900,327165,1.1049,12964.03,24467.45,24457.15,24276.05,23914.15,0.9848,1.781,3.3213,24857.75,23359.0,24857.75,23263.15,-0.6008,6.2126
04-12-2024,24488.75,24573.19922,24366.30078,24467.44922,348000,0.0421,Positive,206.9,0.85,31.6,0.13,55.891,-39.0533,-151.3777,112.3244,4.0349,299.41,24016.4,24714.23,23318.58,0.0581,0.8232,15.6164,73900400,323565,1.0755,12959.16,24457.15,24276.05,24131.1,24274.9,0.0421,1.3938,0.7932,24573.2,23263.15,24573.2,23263.15,-0.4304,5.1769
03-12-2024,24367.5,24481.34961,24280.0,24457.15039,339500,0.746,Positive,201.35,0.83,91.45,0.38,55.6993,-73.5471,-179.4588,105.9117,4.278,306.53,23992.8,24659.23,23326.37,0.0556,0.8484,16.3652,73552400,320440,1.0595,12954.53,24276.05,24131.1,23914.15,24194.5,0.746,2.2706,1.0856,24481.35,23263.15,24537.6,23263.15,-0.3279,5.1326
02-12-2024,24140.84961,24301.69922,24008.65039,24276.05078,220400,0.6007,Positive,293.05,1.22,9.75,0.04,52.3156,-115.4554,-205.9367,90.4813,3.1588,314.32,23985.16,24633.37,23336.94,0.0541,0.7244,16.2144,73212900,305405,0.7217,12950.03,24131.1,23914.15,24274.9,24221.9,0.6007,0.0047,0.2236,24354.55,23263.15,24537.6,23263.15,-1.0659,4.3541
29-11-2024,23927.15039,24188.44922,23927.15039,24131.09961,282100,0.9072,Positive,261.3,1.09,13.0,0.05,49.4457,-148.827,-228.5571,79.7301,2.4281,315.95,23981.62,24624.2,23339.04,0.0536,0.6163,16.1816,72992500,308735,0.9137,12947.17,23914.15,24274.9,24194.5,23907.25,0.9072,-0.262,0.9363,24354.55,23263.15,24537.6,23263.15,-1.6566,3.731
28-11-2024,24274.15039,24345.75,23873.34961,23914.15039,366700,-1.4861,Negative,472.4,1.98,-0.75,-0.0,44.8312,-174.4979,-248.4896,73.9917,0.1285,319.16,23992.11,24650.75,23333.47,0.0549,0.4408,15.8618,72710400,308890,1.1872,12943.53,24274.9,24194.5,24221.9,23349.9,-1.4861,-1.2705,2.4165,24354.55,23263.15,24537.6,23263.15,-2.5408,2.7984
27-11-2024,24204.80078,24354.55078,24145.65039,24274.90039,295000,0.3323,Positive,208.9,0.87,10.3,0.04,52.1863,-182.6357,-266.9875,84.3518,0.5534,307.37,24019.75,24708.67,23330.82,0.0574,0.6852,15.1298,73077100,307155,0.9604,12938.82,24194.5,24221.9,23907.25,23518.5,0.3323,1.5378,3.2162,24354.55,23263.15,24537.6,23263.15,-1.0706,4.3492
26-11-2024,24343.30078,24343.30078,24125.40039,24194.5,230700,-0.1131,Negative,217.9,0.9,121.4,0.5,50.5058,-227.097,-288.0755,60.9785,0.1917,314.94,24022.96,24717.19,23328.73,0.0578,0.6235,15.2691,72782100,306335,0.7531,12934.95,24221.9,23907.25,23349.9,23453.8,-0.1131,3.6171,3.1581,24351.55,23263.15,24537.6,23263.15,-1.3983,4.0035
25-11-2024,24253.55078,24351.55078,24135.44922,24221.90039,687200,1.3161,Positive,216.1,0.9,346.3,1.45,51.0739,-272.3562,-303.3201,30.9639,0.0932,322.41,24022.27,24715.85,23328.7,0.0577,0.6439,15.6002,73012800,313430,2.1925,12931.93,23907.25,23349.9,23518.5,23532.7,1.3161,2.9908,2.9287,24351.55,23263.15,24537.6,23263.15,-1.2866,4.1213
22-11-2024,23411.80078,23956.09961,23359.0,23907.25,367600,2.3869,Positive,597.1,2.56,61.9,0.27,44.4064,-328.9518,-311.0611,-17.8907,-2.3558,313.03,24031.15,24739.11,23323.19,0.0589,0.4125,14.7705,72325600,289905,1.268,12922.93,23349.9,23518.5,23453.8,23559.05,2.3869,1.9334,1.478,24503.35,23263.15,24537.6,23263.15,-2.5689,2.7688
21-11-2024,23488.44922,23507.30078,23263.15039,23349.90039,420300,-0.7169,Negative,244.15,1.05,-30.05,-0.13,28.345,-364.3665,-306.5884,-57.7781,-3.5658,290.48,24057.56,24784.23,23330.89,0.0604,0.0131,11.542,71958000,285755,1.4708,12918.31,23518.5,23453.8,23532.7,23883.45,-0.7169,-0.7768,-2.234,24537.6,23263.15,24604.25,23263.15,-5.0981,0.3729
19-11-2024,23529.55078,23780.65039,23464.80078,23518.5,297500,0.2759,Positive,315.85,1.35,75.75,0.32,30.8484,-347.5203,-292.1439,-55.3764,-1.9873,293.18,24113.67,24784.24,23443.1,0.0556,0.0562,11.988,72378300,278715,1.0674,12913.21,23453.8,23532.7,23559.05,24141.3,0.2759,-0.1721,-2.5798,24537.6,23350.4,24882.0,23350.4,-5.4799,0.7199
18-11-2024,23605.30078,23606.80078,23350.40039,23453.80078,263300,-0.3353,Negative,256.4,1.1,72.6,0.31,28.6014,-338.1301,-278.2997,-59.8304,-3.4996,290.59,24176.8,24849.09,23504.51,0.0556,-0.0377,11.8189,72080800,275940,0.9542,12909.53,23532.7,23559.05,23883.45,24148.2,-0.3353,-1.7989,-2.8756,24537.6,23350.4,24978.3,23350.4,-6.1033,0.4428
14-11-2024,23542.15039,23675.90039,23484.15039,23532.69922,257700,-0.1119,Negative,191.75,0.82,-16.9,-0.07,29.694,-314.6389,-263.3422,-51.2967,-2.7789,293.22,24246.81,24894.54,23599.08,0.0534,-0.0512,12.0817,72344100,277320,0.9293,12906.3,23559.05,23883.45,24141.3,24199.35,-0.1119,-2.521,-2.7548,24537.6,23484.15,24978.3,23484.15,-5.7874,0.2067
13-11-2024,23822.44922,23873.59961,23509.59961,23559.05078,304600,-1.3583,Negative,364.0,1.55,-61.0,-0.26,30.05,-288.1124,-250.518,-37.5944,-3.2119,301.03,24307.67,24902.11,23713.23,0.0489,-0.1297,12.2765,72601800,277075,1.0993,12903.11,23883.45,24141.3,24148.2,24484.05,-1.3583,-2.4397,-3.778,24537.6,23509.6,25029.5,23509.6,-5.8749,0.2103
12-11-2024,24225.80078,24242.0,23839.15039,23883.44922,255800,-1.0681,Negative,402.85,1.69,84.5,0.35,34.8225,-252.7473,-241.1194,-11.6279,-2.3845,295.43,24378.28,24934.53,23822.04,0.0456,0.0552,11.6054,72906400,273185,0.9364,12899.3,24141.3,24148.2,24199.35,24213.3,-1.0681,-1.3054,-1.3623,24537.6,23816.15,25093.4,23816.15,-4.8218,0.2826
11-11-2024,24087.25,24336.80078,24004.59961,24141.30078,273400,-0.0286,Negative,332.2,1.38,-60.95,-0.25,39.4465,-236.9619,-238.2124,1.2505,-0.8129,287.16,24436.98,25019.11,23854.84,0.0476,0.246,11.1834,73162200,273255,1.0005,12896.01,24148.2,24199.35,24484.05,23995.35,-0.0286,-1.3999,0.6082,24537.6,23816.15,25212.05,23816.15,-4.247,1.3653
08-11-2024,24207.69922,24276.15039,24066.65039,24148.19922,298700,-0.2114,Negative,209.5,0.87,8.35,0.03,39.5771,-239.6212,-238.525,-1.0962,-0.1348,283.7,24486.31,25124.39,23848.23,0.0521,0.2351,11.5775,73435600,269905,1.1067,12892.43,24199.35,24484.05,24213.3,24304.35,-0.2114,-0.2689,-0.6425,24537.6,23816.15,25212.05,23816.15,-4.2196,1.3942
07-11-2024,24489.59961,24503.34961,24179.05078,24199.34961,322200,-1.1628,Negative,324.3,1.34,5.55,0.02,40.5,-240.2324,-238.251,-1.9814,-0.8199,289.41,24527.11,25177.74,23876.49,0.0531,0.2481,11.5767,73734300,265495,1.2136,12888.51,24484.05,24213.3,23995.35,24205.35,-1.1628,0.8502,-0.0248,24537.6,23816.15,25212.05,23816.15,-4.0167,1.609
06-11-2024,24308.75,24537.59961,24204.05078,24484.05078,351100,1.1182,Positive,333.55,1.38,95.45,0.39,46.0501,-242.7263,-237.7556,-4.9707,0.1987,286.72,24567.07,25230.3,23903.84,0.054,0.4374,10.9656,74056500,262455,1.3378,12884.23,24213.3,23995.35,24304.35,24340.85,1.1182,0.7394,0.5883,24537.6,23816.15,25212.05,23816.15,-2.8875,2.8044
05-11-2024,23916.5,24229.05078,23842.75,24213.30078,289500,0.9083,Positive,386.3,1.62,-78.85,-0.33,38.6225,-271.3666,-236.5129,-34.8537,-1.0575,283.12,24591.96,25277.85,23906.08,0.0558,0.224,9.9868,73705400,259430,1.1159,12879.52,23995.35,24304.35,24205.35,24466.85,0.9083,0.0328,-1.0363,24604.25,23816.15,25234.05,23816.15,-4.0451,1.6676
04-11-2024,24315.75,24316.75,23816.15039,23995.34961,285500,-1.2714,Negative,500.6,2.1,11.4,0.05,31.5814,-276.4076,-227.7995,-48.6081,-3.1708,275.18,24631.95,25318.14,23945.77,0.0557,0.0361,9.943,73415900,261615,1.0913,12875.74,24304.35,24205.35,24340.85,24339.15,-1.2714,-1.4194,-1.4125,24882.0,23816.15,25234.05,23816.15,-4.9088,0.7524
01-11-2024,24302.75,24368.25,24280.19922,24304.34961,38800,0.409,Positive,88.05,0.36,97.4,0.4,37.1993,-256.6299,-215.6475,-40.9824,-2.2117,257.84,24671.97,25295.47,24048.47,0.0505,0.2052,9.4355,73701400,266055,0.1458,12872.03,24205.35,24340.85,24466.85,24180.8,0.409,-0.6642,0.5109,24978.3,24073.9,25234.05,24073.9,-3.6843,0.9573
31-10-2024,24349.84961,24372.44922,24172.59961,24205.34961,287000,-0.5567,Negative,199.85,0.83,9.0,0.04,33.69,-259.1154,-205.4019,-53.7135,-2.2,265.15,24707.49,25324.06,24090.92,0.0499,0.0928,9.5982,73662600,282860,1.0146,12871.51,24340.85,24466.85,24339.15,24399.4,-0.5567,-0.5497,-0.7953,24978.3,24073.9,25485.05,24073.9,-5.0214,0.546
30-10-2024,24371.44922,24498.19922,24307.30078,24340.84961,285200,-0.515,Negative,190.9,0.79,-95.4,-0.39,36.2656,-248.4389,-191.9735,-56.4654,-2.5247,270.17,24759.72,25374.3,24145.15,0.0496,0.1592,11.7612,73949600,289680,0.9845,12867.71,24466.85,24339.15,24180.8,24435.5,-0.515,0.6619,-0.3873,25029.5,24073.9,25639.45,24073.9,-5.0649,1.1089
29-10-2024,24328.84961,24484.5,24140.84961,24466.84961,332000,0.5247,Positive,343.65,1.42,-10.3,-0.04,38.8287,-244.9944,-177.8571,-67.1373,-2.3566,276.27,24832.53,25565.03,24100.03,0.059,0.2504,11.758,74234800,287790,1.1536,12863.88,24339.15,24180.8,24399.4,24472.1,0.5247,0.2764,-0.0215,25093.4,24073.9,25907.6,24073.9,-5.5611,1.6323
28-10-2024,24251.09961,24492.59961,24134.90039,24339.15039,278600,0.6549,Positive,357.7,1.48,70.3,0.29,34.4701,-249.8636,-161.0728,-88.7908,-3.1391,271.09,24899.73,25726.27,24073.19,0.0664,0.1609,12.0401,73902800,288345,0.9662,12859.43,24180.8,24399.4,24435.5,24781.1,0.6549,-0.3943,-1.7834,25212.05,24073.9,26134.7,24073.9,-6.8704,1.1018
25-10-2024,24418.05078,24440.25,24073.90039,24180.80078,372600,-0.8959,Negative,366.35,1.52,18.65,0.08,28.6133,-239.442,-138.8751,-100.5669,-3.1383,264.42,24991.72,25947.62,24035.81,0.0765,0.0758,11.4667,73624200,298930,1.2464,12855.7,24399.4,24435.5,24472.1,24854.05,-0.8959,-1.1903,-2.7088,25212.05,24073.9,26277.35,24073.9,-7.9785,0.4441
24-10-2024,24412.69922,24480.65039,24341.19922,24399.40039,216700,-0.1477,Negative,139.45,0.57,-22.8,-0.09,32.3157,-206.5345,-113.7334,-92.8011,-2.3963,256.58,25093.48,26113.58,24073.38,0.0813,0.1598,12.0781,73996800,298845,0.7251,12850.75,24435.5,24472.1,24781.1,24749.85,-0.1477,-1.5403,-1.416,25212.05,24341.2,26277.35,24341.2,-7.1466,0.2391
23-10-2024,24378.15039,24604.25,24378.09961,24435.5,284600,-0.1496,Negative,226.15,0.93,-93.95,-0.38,32.9699,-183.7859,-90.5331,-93.2528,-2.1874,265.59,25173.72,26215.05,24132.38,0.0827,0.1455,12.2315,74213500,301935,0.9426,12847.83,24472.1,24781.1,24854.05,24971.3,-0.1496,-1.684,-2.1457,25212.05,24378.1,26277.35,24378.1,-7.0093,0.2355
22-10-2024,24798.65039,24882.0,24445.80078,24472.09961,279500,-1.2469,Negative,436.2,1.78,17.55,0.07,33.6104,-155.7527,-67.2199,-88.5328,-2.1631,268.63,25248.96,26283.51,24214.41,0.0819,0.1245,12.2688,74498100,306910,0.9107,12843.97,24781.1,24854.05,24749.85,25057.35,-1.2469,-1.1222,-2.3356,25234.05,24445.8,26277.35,24445.8,-6.87,0.1076
21-10-2024,24956.15039,24978.30078,24679.59961,24781.09961,242000,-0.2935,Negative,298.7,1.21,102.1,0.41,39.6495,-121.4331,-45.0867,-76.3464,-0.0591,255.74,25322.31,26333.9,24310.72,0.0799,0.2325,12.0783,74777600,303395,0.7976,12840.13,24854.05,24749.85,24971.3,25127.95,-0.2935,-0.7617,-1.3803,25234.05,24567.65,26277.35,24567.65,-5.6941,0.8688
18-10-2024,24664.94922,24886.19922,24567.65039,24854.05078,290900,0.421,Positive,318.55,1.3,-84.9,-0.34,41.2753,-107.3245,-26.0001,-81.3244,-0.6418,252.43,25372.8,26372.03,24373.57,0.0788,0.2404,13.4344,75019600,317950,0.9149,12836.74,24749.85,24971.3,25057.35,24964.25,0.421,-0.8113,-0.4414,25234.05,24567.65,26277.35,24567.65,-5.4164,1.1658
17-10-2024,25027.40039,25029.5,24728.90039,24749.84961,252800,-0.8868,Negative,300.6,1.22,56.1,0.22,37.8978,-95.1834,-5.669,-89.5144,-1.9812,247.35,25400.89,26371.38,24430.4,0.0764,0.1646,13.3265,74728700,319130,0.7922,12832.69,24971.3,25057.35,25127.95,24998.45,-0.8868,-1.5047,-0.9945,25485.05,24694.35,26277.35,24694.35,-5.813,0.2247
16-10-2024,25008.55078,25093.40039,24908.44922,24971.30078,226800,-0.3434,Negative,184.95,0.74,-48.8,-0.19,42.7499,-67.6928,16.7096,-84.4024,-3.2004,243.25,25432.28,26355.99,24508.56,0.0726,0.2505,13.0187,74981500,317275,0.7148,12829.14,25057.35,25127.95,24964.25,24981.95,-0.3434,0.0282,-0.0426,25639.45,24694.35,26277.35,24694.35,-4.9702,1.1215
15-10-2024,25186.30078,25212.05078,25008.15039,25057.34961,257200,-0.281,Negative,203.9,0.82,58.35,0.23,44.8204,-54.168,37.8102,-91.9782,-2.9193,247.73,25454.64,26353.97,24555.31,0.0707,0.2791,13.0056,75208300,316735,0.812,12825.91,25127.95,24964.25,24998.45,25013.15,-0.281,0.2356,0.1767,25907.6,24694.35,26277.35,24694.35,-4.6428,1.47
14-10-2024,25023.44922,25159.75,25017.5,25127.94922,206400,0.6557,Positive,142.25,0.57,59.2,0.24,46.5376,-44.8789,60.8047,-105.6836,-4.0147,251.11,25470.96,26352.53,24589.39,0.0692,0.3055,12.9929,75465500,312310,0.6609,12822.22,24964.25,24998.45,24981.95,24795.75,0.6557,0.5844,1.3397,26134.7,24694.35,26277.35,24694.35,-4.3741,1.7559
11-10-2024,24985.30078,25028.65039,24920.05078,24964.25,210500,-0.1368,Negative,108.6,0.44,-13.15,-0.05,41.731,-39.5581,87.2256,-126.7837,-4.7749,255.38,25482.39,26351.71,24613.06,0.0682,0.202,12.7288,75259100,314530,0.6693,12819.26,24998.45,24981.95,25013.15,25014.6,-0.1368,-0.1955,-0.2013,26277.35,24694.35,26277.35,24694.35,-4.9971,1.093
10-10-2024,25067.05078,25134.05078,24979.40039,24998.44922,261400,0.066,Positive,154.65,0.62,85.1,0.34,42.4717,-15.5239,118.9216,-134.4455,-3.8675,266.67,25503.62,26341.46,24665.77,0.0657,0.1985,14.4911,75469600,323010,0.8093,12816.26,24981.95,25013.15,24795.75,25250.1,0.066,0.8175,-0.9966,26277.35,24694.35,26277.35,24694.35,-4.8669,1.2315
09-10-2024,25065.80078,25234.05078,24947.69922,24981.94922,290600,-0.1247,Negative,286.35,1.15,52.65,0.21,42.0106,11.8961,152.5329,-140.6368,-3.6948,275.29,25499.62,26347.77,24651.47,0.0665,0.1948,14.6001,75208200,323900,0.8972,12812.52,25013.15,24795.75,25014.6,25796.9,-0.1247,-0.1305,-3.1591,26277.35,24694.35,26277.35,24694.35,-4.9297,1.1646
08-10-2024,24832.19922,25044.0,24756.80078,25013.15039,333200,0.8768,Positive,287.2,1.16,36.45,0.15,42.6103,48.401,187.6921,-139.2911,-3.5695,274.44,25502.58,26343.87,24661.28,0.066,0.2091,14.6717,75498800,321935,1.035,12808.36,24795.75,25014.6,25250.1,25810.85,0.8768,-0.9384,-3.0906,26277.35,24694.35,26277.35,24694.35,-4.811,1.291
